message,label
UPI AutoPay: ₹45467.00 deducted for Amazon Prime SUBSCRPTN Ref 147016. Next due 15-Apr-25 -HDFC,1
Vodafone Idea: Your bill of ₹604 due on 26-May-25. Pay now: https://short.url/55082 to avoid disconnection,0
UPI: INR 6291.00 paid to Arjun (UPI Ref 873671). Not you? Block txn: https://short.url/44604 -PNB,1
Your IndusInd a/c 4395 credited ₹16476.00 (UPI Ref 704443) from VPA zomato@upi. Bal: ₹31918,1
Dominos: Your order #378341 has been delivered. Rate your experience: https://short.url/52532,0
Your OTP for Netflix login is 353848. Valid for 10 mins. Do not share with anyone.,0
Your IDFC FIRST a/c 2567 credited ₹46199.00 (UPI Ref 483483) from VPA zomato@upi. Bal: ₹60990,1
UPI payment of ₹4340.00 to Swiggy (UPI Ref 605918) successful. Avl Bal: ₹20948 -IndusInd,1
Alert: Acct XXX9670 debited Rs.37714.00 on 2-Mar-25 to AmazonPay.UPI. Call 1800948354 if unrecognized -Yes Bank,1
Your a/c XXXXX5927 credited INR 19810.00 by UPI REF NO 812649 on 10-May-25. Bal: INR 45391 -Yes Bank,1
"Dear Customer, A/C XX4279 debited by INR 45391.00 on 1-Dec-25. Trf to VPA mobile@upi. Ref No 817119. Not you? Call 1800326888 -Yes Bank",1
Google Alert: New login detected from Chennai on Edge Windows. Approve? Reply Y/N,0
UPI AutoPay: ₹12175.00 deducted for Spotify SUBSCRPTN Ref 306511. Next due 12-Apr-25 -IDFC FIRST,1
IRCTC: WL2 for 12956 BBS-HWH Exp has been CONFIRMED. Charting at 14:41 hrs,0
IRCTC: WL20 for 12834 CSTM-LKO Exp has been CONFIRMED. Charting at 22:57 hrs,0
"Dear Customer, A/C XX6639 debited by INR 33615.00 on 3-Jul-25. Trf to VPA mobile@upi. Ref No 448052. Not you? Call 1800324521 -ICICI",1
Zomato: Your order #363979 has been delivered. Rate your experience: https://short.url/92706,0
Alert: Acct XXX5318 debited Rs.7916.00 on 21-May-25 to JioFiber. Call 1800989745 if unrecognized -PNB,1
Jio: Your bill of ₹284 due on 19-Nov-25. Pay now: https://short.url/13013 to avoid disconnection,0
Job Alert: TCS hiring freshers! CTC 8LPA. Apply by 2-Jan-25: https://short.url/11776,0
Dominos: Your order #333289 has been delivered. Rate your experience: https://short.url/11346,0
IRCTC: WL15 for 12956 NZM-CBE Exp has been CONFIRMED. Charting at 12:42 hrs,0
Job Alert: Microsoft hiring freshers! CTC 10LPA. Apply by 24-Sep-25: https://short.url/62334,0
Money sent: ₹17346.00 to VPA zomato@upi UPI Ref 490816. Current balance: ₹73862 -IndusInd,1
Received Rs.22695.00 from VPA mobile@upi UPI Ref 558583. Current balance: Rs.79236 -IndusInd,1
Google Alert: New login detected from Chennai on Firefox Linux. Approve? Reply Y/N,0
IRCTC: WL17 for 12956 CSTM-LKO Exp has been CONFIRMED. Charting at 20:15 hrs,0
UPI: INR 16102.00 paid to Dhruv (UPI Ref 166283). Not you? Block txn: https://short.url/54808 -Yes Bank,1
McDonald's: Your order #541834 has been delivered. Rate your experience: https://short.url/68665,0
Your Amazon Prime subscription will renew on 23-Nov-25 for ₹561. Manage account: https://short.url/94269,0
Your HDFC a/c 4839 debited ₹49444.00 on 18-Feb-25. UPI txn to VPA salary@hdfc. Dispute: 1800414147,1
UPI payment of ₹38211.00 to Electricity.UPI (UPI Ref 567995) successful. Avl Bal: ₹65307 -PNB,1
Amazon Great Indian Sale: Get 26% off on fashion. Shop now: https://short.url/13457,0
UPI payment of ₹3982.00 to Netflix (UPI Ref 827515) successful. Avl Bal: ₹25970 -IndusInd,1
IRCTC: WL9 for 12834 NZM-CBE Exp has been CONFIRMED. Charting at 11:27 hrs,0
Your OTP for YouTube Premium login is 543158. Valid for 10 mins. Do not share with anyone.,0
Your a/c XXXXX8996 credited INR 38612.00 by UPI REF NO 221410 on 19-Apr-25. Bal: INR 63024 -SBI,1
UPI payment of ₹33330.00 to Swiggy (UPI Ref 726684) successful. Avl Bal: ₹12190 -SBI,1
Ishaan added you on LinkedIn! View profile: https://short.url/81248,0
Alert: Acct XXX4975 debited Rs.6933.00 on 17-Jan-25 to JioFiber. Call 1800794960 if unrecognized -Kotak,1
Your a/c XXXXX3679 credited INR 313.00 by UPI REF NO 479948 on 14-Jan-25. Bal: INR 1439 -Axis,1
IRCTC: WL13 for 12834 DLI-PNBE Exp has been CONFIRMED. Charting at 22:58 hrs,0
Dominos: Your order #344380 has been delivered. Rate your experience: https://short.url/84671,0
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call 984-694-4181x6646 -Yes Bank Loans,0
"Dear Customer, A/C XX4747 debited by INR 2246.00 on 18-Oct-25. Trf to VPA zomato@upi. Ref No 655951. Not you? Call 1800420770 -IndusInd",1
Google Alert: New login detected from Hyderabad on Chrome Windows. Approve? Reply Y/N,0
Amazon Great Indian Sale: Get 67% off on smartphones. Shop now: https://short.url/61509,0
Loan approved! Get ₹200000 personal loan at 8.75% interest. Call 647.358.8418 -IDFC FIRST Loans,0
Job Alert: Google hiring freshers! CTC 7LPA. Apply by 27-Feb-25: https://short.url/54380,0
UPI: INR 23545.00 paid to Vivaan (UPI Ref 696826). Not you? Block txn: https://short.url/80813 -Yes Bank,1
IRCTC: WL3 for 12685 DLI-PNBE Exp has been CONFIRMED. Charting at 23:19 hrs,0
Flipkart Big Billion Days: Get 58% off on grocery. Shop now: https://short.url/85090,0
Job Alert: Google hiring freshers! CTC 4LPA. Apply by 1-Nov-25: https://short.url/11949,0
Your IndusInd a/c 4265 debited ₹12400.00 on 18-Sep-25. UPI txn to VPA salary@hdfc. Dispute: 1800160621,1
Diya added you on Instagram! View profile: https://short.url/17475,0
Alert: Acct XXX3501 debited Rs.4208.00 on 15-Feb-25 to JioFiber. Call 1800213503 if unrecognized -IDFC FIRST,1
IRCTC: WL11 for 12792 BBS-HWH Exp has been CONFIRMED. Charting at 16:50 hrs,0
Alert: Acct XXX6613 debited Rs.22672.00 on 11-Nov-25 to Netflix. Call 1800799506 if unrecognized -IndusInd,1
Your YouTube Premium subscription will renew on 27-Aug-25 for ₹756. Manage account: https://short.url/35389,0
Your SBI a/c 8917 debited ₹25314.00 on 16-Dec-25. UPI txn to VPA rajesh@okicici. Dispute: 1800165428,1
Your HDFC a/c 6999 credited ₹4349.00 (UPI Ref 204890) from VPA salary@hdfc. Bal: ₹1436,1
Your OTP for Hotstar login is 191864. Valid for 10 mins. Do not share with anyone.,0
Dominos: Your order #252713 has been delivered. Rate your experience: https://short.url/74497,0
Loan approved! Get ₹500000 personal loan at 8.75% interest. Call +1-991-761-0488x0447 -IndusInd Loans,0
Amazon Great Indian Sale: Get 28% off on fashion. Shop now: https://short.url/56882,0
Job Alert: Wipro hiring freshers! CTC 3LPA. Apply by 7-Aug-25: https://short.url/40018,0
Swiggy: Your order #336059 has been delivered. Rate your experience: https://short.url/78624,0
Your a/c XXXXX9122 credited INR 16747.00 by UPI REF NO 668612 on 23-Jul-25. Bal: INR 72298 -SBI,1
Swiggy: Your order #951623 has been delivered. Rate your experience: https://short.url/16108,0
Your Netflix subscription will renew on 20-Jun-25 for ₹270. Manage account: https://short.url/71702,0
Google Alert: New login detected from Chennai on Safari Mac. Approve? Reply Y/N,0
Your OTP for Netflix login is 233165. Valid for 10 mins. Do not share with anyone.,0
Received Rs.1135.00 from VPA salary@hdfc UPI Ref 309701. Current balance: Rs.96608 -Kotak,1
Job Alert: Microsoft hiring freshers! CTC 10LPA. Apply by 11-Sep-25: https://short.url/61348,0
UPI: INR 22566.00 paid to Reyansh (UPI Ref 266593). Not you? Block txn: https://short.url/64028 -Kotak,1
UPI: INR 14652.00 paid to Pooja (UPI Ref 202301). Not you? Block txn: https://short.url/65366 -HDFC,1
Your SBI a/c 1612 debited ₹32967.00 on 6-May-25. UPI txn to VPA electricity@upi. Dispute: 1800691209,1
Your SBI a/c 8608 debited ₹35931.00 on 5-Dec-25. UPI txn to VPA rajesh@okicici. Dispute: 1800898457,1
"Dear Customer, A/C XX4390 debited by INR 12639.00 on 8-Nov-25. Trf to VPA electricity@upi. Ref No 433718. Not you? Call 1800058128 -Kotak",1
Vodafone Idea: Your bill of ₹660 due on 1-Aug-25. Pay now: https://short.url/71296 to avoid disconnection,0
Diya added you on Facebook! View profile: https://short.url/43008,0
Loan approved! Get ₹500000 personal loan at 9.99% interest. Call (230)285-1148 -PNB Loans,0
Your Amazon Prime subscription will renew on 18-Mar-25 for ₹884. Manage account: https://short.url/92629,0
Job Alert: Microsoft hiring freshers! CTC 10LPA. Apply by 9-Sep-25: https://short.url/22084,0
Flipkart Big Billion Days: Get 24% off on electronics. Shop now: https://short.url/43276,0
Money sent: ₹35730.00 to VPA rajesh@okicici UPI Ref 177589. Current balance: ₹62131 -SBI,1
Loan approved! Get ₹100000 personal loan at 9.99% interest. Call (787)374-1232x70116 -Yes Bank Loans,0
Your a/c XXXXX5262 credited INR 2254.00 by UPI REF NO 164860 on 9-Dec-25. Bal: INR 3664 -IDFC FIRST,1
UPI AutoPay: ₹49739.00 deducted for Amazon Prime SUBSCRPTN Ref 640106. Next due 14-Apr-25 -PNB,1
Your SBI a/c 5083 debited ₹33987.00 on 2-Sep-25. UPI txn to VPA rajesh@okicici. Dispute: 1800509360,1
UPI AutoPay: ₹40476.00 deducted for YouTube Premium SUBSCRPTN Ref 799478. Next due 7-Apr-25 -SBI,1
Flipkart Big Billion Days: Get 79% off on grocery. Shop now: https://short.url/93517,0
UPI payment of ₹48447.00 to JioFiber (UPI Ref 885222) successful. Avl Bal: ₹57455 -Yes Bank,1
Loan approved! Get ₹500000 personal loan at 8.75% interest. Call 788-752-0537x338 -PNB Loans,0
Your PNB a/c 1540 debited ₹2568.00 on 9-Feb-25. UPI txn to VPA rajesh@okicici. Dispute: 1800228179,1
Myntra End of Season Sale: Get 73% off on fashion. Shop now: https://short.url/74199,0
Your Kotak a/c 3178 debited ₹14022.00 on 15-Jun-25. UPI txn to VPA salary@hdfc. Dispute: 1800774635,1
Money sent: ₹21463.00 to VPA zomato@upi UPI Ref 614026. Current balance: ₹31172 -IDFC FIRST,1
"Dear Customer, A/C XX7541 debited by INR 33612.00 on 11-Jun-25. Trf to VPA salary@hdfc. Ref No 857424. Not you? Call 1800162355 -Axis",1
UPI payment of ₹41414.00 to JioFiber (UPI Ref 530002) successful. Avl Bal: ₹25740 -Axis,1
Ayaan added you on Snapchat! View profile: https://short.url/48341,0
Amazon Great Indian Sale: Get 51% off on furniture. Shop now: https://short.url/50329,0
"Dear Customer, A/C XX1382 debited by INR 43268.00 on 8-Jun-25. Trf to VPA mobile@upi. Ref No 233780. Not you? Call 1800522684 -Axis",1
Flipkart Big Billion Days: Get 66% off on electronics. Shop now: https://short.url/35096,0
Your YouTube Premium subscription will renew on 24-Aug-25 for ₹908. Manage account: https://short.url/40474,0
Your IDFC FIRST a/c 8261 debited ₹30174.00 on 8-May-25. UPI txn to VPA electricity@upi. Dispute: 1800033246,1
Vivaan added you on Facebook! View profile: https://short.url/89212,0
UPI payment of ₹23467.00 to AmazonPay.UPI (UPI Ref 216675) successful. Avl Bal: ₹58057 -HDFC,1
Dominos: Your order #432552 has been delivered. Rate your experience: https://short.url/65028,0
UPI AutoPay: ₹37479.00 deducted for Amazon Prime SUBSCRPTN Ref 692461. Next due 5-Apr-25 -Yes Bank,1
Job Alert: Amazon hiring freshers! CTC 7LPA. Apply by 24-Jun-25: https://short.url/35595,0
Your OTP for Spotify login is 210168. Valid for 10 mins. Do not share with anyone.,0
Money sent: ₹1237.00 to VPA salary@hdfc UPI Ref 227664. Current balance: ₹98239 -IndusInd,1
Your IndusInd a/c 4592 debited ₹40453.00 on 19-Aug-25. UPI txn to VPA electricity@upi. Dispute: 1800850714,1
Loan approved! Get ₹200000 personal loan at 10.9% interest. Call +1-274-600-7066x21721 -IDFC FIRST Loans,0
Ishaan added you on Snapchat! View profile: https://short.url/86523,0
UPI payment of ₹44252.00 to JioFiber (UPI Ref 308731) successful. Avl Bal: ₹45280 -PNB,1
Dominos: Your order #114780 has been delivered. Rate your experience: https://short.url/10415,0
UPI AutoPay: ₹40179.00 deducted for Netflix SUBSCRPTN Ref 498294. Next due 10-Apr-25 -IDFC FIRST,1
IRCTC: WL12 for 12564 NZM-CBE Exp has been CONFIRMED. Charting at 22:25 hrs,0
Your ICICI a/c 8340 debited ₹10243.00 on 10-Mar-25. UPI txn to VPA salary@hdfc. Dispute: 1800868084,1
Your Kotak a/c 3335 credited ₹9536.00 (UPI Ref 385755) from VPA zomato@upi. Bal: ₹99385,1
Money sent: ₹29380.00 to VPA electricity@upi UPI Ref 920404. Current balance: ₹40435 -Kotak,1
Diya added you on Facebook! View profile: https://short.url/42868,0
UPI: INR 19028.00 paid to Aadhya (UPI Ref 608889). Not you? Block txn: https://short.url/47022 -Axis,1
Airtel: Your bill of ₹935 due on 19-Sep-25. Pay now: https://short.url/33466 to avoid disconnection,0
Alert: Acct XXX9620 debited Rs.27603.00 on 21-Feb-25 to JioFiber. Call 1800587488 if unrecognized -Axis,1
Loan approved! Get ₹500000 personal loan at 10.9% interest. Call 298-981-5921x344 -ICICI Loans,0
IRCTC: WL10 for 12685 DLI-PNBE Exp has been CONFIRMED. Charting at 14:33 hrs,0
Your Netflix subscription will renew on 3-Aug-25 for ₹371. Manage account: https://short.url/83245,0
UPI: INR 44419.00 paid to Reyansh (UPI Ref 343742). Not you? Block txn: https://short.url/17280 -HDFC,1
Your PNB a/c 8706 credited ₹1622.00 (UPI Ref 451641) from VPA salary@hdfc. Bal: ₹22060,1
Job Alert: Google hiring freshers! CTC 10LPA. Apply by 5-May-25: https://short.url/98902,0
McDonald's: Your order #947046 has been delivered. Rate your experience: https://short.url/17574,0
BSNL: Your bill of ₹372 due on 27-Oct-25. Pay now: https://short.url/17037 to avoid disconnection,0
Your a/c XXXXX8403 credited INR 28266.00 by UPI REF NO 574948 on 15-Oct-25. Bal: INR 99700 -Yes Bank,1
IRCTC: WL10 for 12685 SBC-MAS Exp has been CONFIRMED. Charting at 19:42 hrs,0
Loan approved! Get ₹50000 personal loan at 12.5% interest. Call (245)810-9247x61426 -PNB Loans,0
Money sent: ₹23059.00 to VPA mobile@upi UPI Ref 576672. Current balance: ₹18659 -ICICI,1
Loan approved! Get ₹100000 personal loan at 10.9% interest. Call 001-914-593-6974 -Yes Bank Loans,0
Saanvi added you on LinkedIn! View profile: https://short.url/28236,0
Your SBI a/c 2401 credited ₹21230.00 (UPI Ref 723122) from VPA salary@hdfc. Bal: ₹36320,1
Your OTP for YouTube Premium login is 403014. Valid for 10 mins. Do not share with anyone.,0
Your Kotak a/c 4491 credited ₹15084.00 (UPI Ref 320411) from VPA electricity@upi. Bal: ₹22747,1
Mira added you on Snapchat! View profile: https://short.url/87298,0
Your OTP for Hotstar login is 759360. Valid for 10 mins. Do not share with anyone.,0
Job Alert: Amazon hiring freshers! CTC 5LPA. Apply by 1-Dec-25: https://short.url/78067,0
Your ICICI a/c 6885 credited ₹6669.00 (UPI Ref 444189) from VPA zomato@upi. Bal: ₹5560,1
Received Rs.322.00 from VPA mobile@upi UPI Ref 137183. Current balance: Rs.91298 -ICICI,1
Jio: Your bill of ₹942 due on 19-Apr-25. Pay now: https://short.url/67893 to avoid disconnection,0
Myntra End of Season Sale: Get 38% off on electronics. Shop now: https://short.url/79121,0
Your HDFC a/c 5717 debited ₹6598.00 on 12-Aug-25. UPI txn to VPA rajesh@okicici. Dispute: 1800956773,1
Alert: Acct XXX8815 debited Rs.39584.00 on 19-Feb-25 to AmazonPay.UPI. Call 1800218813 if unrecognized -Axis,1
Loan approved! Get ₹500000 personal loan at 9.99% interest. Call 240-673-5413x0961 -Kotak Loans,0
Your OTP for Hotstar login is 377854. Valid for 10 mins. Do not share with anyone.,0
Your Yes Bank a/c 7678 debited ₹37374.00 on 27-Oct-25. UPI txn to VPA electricity@upi. Dispute: 1800486111,1
Your SBI a/c 5173 credited ₹15690.00 (UPI Ref 457656) from VPA mobile@upi. Bal: ₹7926,1
BSNL: Your bill of ₹285 due on 27-Oct-25. Pay now: https://short.url/96954 to avoid disconnection,0
Your IndusInd a/c 2325 debited ₹20226.00 on 10-Dec-25. UPI txn to VPA zomato@upi. Dispute: 1800686434,1
Alert: Acct XXX2265 debited Rs.6882.00 on 14-Oct-25 to JioFiber. Call 1800138264 if unrecognized -PNB,1
Money sent: ₹32061.00 to VPA zomato@upi UPI Ref 949192. Current balance: ₹25301 -IndusInd,1
Money sent: ₹22507.00 to VPA salary@hdfc UPI Ref 359941. Current balance: ₹46503 -Yes Bank,1
Google Alert: New login detected from Mumbai on Safari Mac. Approve? Reply Y/N,0
Myntra End of Season Sale: Get 66% off on furniture. Shop now: https://short.url/91162,0
Alert: Acct XXX4255 debited Rs.22139.00 on 9-Jan-25 to Netflix. Call 1800346378 if unrecognized -SBI,1
UPI payment of ₹39376.00 to JioFiber (UPI Ref 658205) successful. Avl Bal: ₹13162 -PNB,1
UPI payment of ₹44443.00 to Netflix (UPI Ref 720955) successful. Avl Bal: ₹97686 -Kotak,1
Your ICICI a/c 1720 debited ₹66.00 on 8-Feb-25. UPI txn to VPA salary@hdfc. Dispute: 1800140551,1
Money sent: ₹31527.00 to VPA rajesh@okicici UPI Ref 727584. Current balance: ₹34239 -Kotak,1
Google Alert: New login detected from Chennai on Firefox Linux. Approve? Reply Y/N,0
Riya added you on Snapchat! View profile: https://short.url/54419,0
Saanvi added you on Facebook! View profile: https://short.url/50254,0
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call 268-870-4890 -SBI Loans,0
Zomato: Your order #582186 has been delivered. Rate your experience: https://short.url/41039,0
Your Kotak a/c 2327 debited ₹9930.00 on 21-May-25. UPI txn to VPA zomato@upi. Dispute: 1800985077,1
Loan approved! Get ₹500000 personal loan at 8.75% interest. Call 743.889.8690x57151 -ICICI Loans,0
UPI payment of ₹46816.00 to Zomato (UPI Ref 462842) successful. Avl Bal: ₹90297 -Yes Bank,1
UPI payment of ₹18925.00 to AmazonPay.UPI (UPI Ref 753488) successful. Avl Bal: ₹9781 -HDFC,1
UPI AutoPay: ₹37436.00 deducted for Netflix SUBSCRPTN Ref 913611. Next due 6-Apr-25 -Yes Bank,1
UPI payment of ₹25051.00 to Netflix (UPI Ref 500950) successful. Avl Bal: ₹45955 -SBI,1
Job Alert: Infosys hiring freshers! CTC 7LPA. Apply by 19-Nov-25: https://short.url/98856,0
Your a/c XXXXX4002 credited INR 47695.00 by UPI REF NO 839992 on 8-Sep-25. Bal: INR 9007 -HDFC,1
Dominos: Your order #583798 has been delivered. Rate your experience: https://short.url/76365,0
Your Spotify subscription will renew on 27-Feb-25 for ₹440. Manage account: https://short.url/92302,0
"Dear Customer, A/C XX2686 debited by INR 18433.00 on 12-Mar-25. Trf to VPA electricity@upi. Ref No 843293. Not you? Call 1800874951 -PNB",1
Your PNB a/c 4965 credited ₹8028.00 (UPI Ref 863835) from VPA electricity@upi. Bal: ₹97271,1
Job Alert: Google hiring freshers! CTC 12LPA. Apply by 18-Oct-25: https://short.url/74106,0
UPI payment of ₹20484.00 to Electricity.UPI (UPI Ref 865735) successful. Avl Bal: ₹88849 -IndusInd,1
Google Alert: New login detected from Chennai on Safari Mac. Approve? Reply Y/N,0
Loan approved! Get ₹50000 personal loan at 8.75% interest. Call (312)309-0803x864 -IDFC FIRST Loans,0
Job Alert: Wipro hiring freshers! CTC 8LPA. Apply by 27-Aug-25: https://short.url/46368,0
Ishaan added you on LinkedIn! View profile: https://short.url/56418,0
Your OTP for Hotstar login is 936557. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX2735 debited by INR 7952.00 on 16-Oct-25. Trf to VPA zomato@upi. Ref No 760103. Not you? Call 1800161228 -HDFC",1
"Dear Customer, A/C XX3030 debited by INR 47477.00 on 24-Jan-25. Trf to VPA rajesh@okicici. Ref No 811894. Not you? Call 1800800634 -Kotak",1
IRCTC: WL5 for 12564 DLI-PNBE Exp has been CONFIRMED. Charting at 19:20 hrs,0
Swiggy: Your order #223732 has been delivered. Rate your experience: https://short.url/29092,0
Job Alert: TCS hiring freshers! CTC 9LPA. Apply by 27-Dec-25: https://short.url/22115,0
Myntra End of Season Sale: Get 54% off on furniture. Shop now: https://short.url/60415,0
"Dear Customer, A/C XX2081 debited by INR 27411.00 on 6-May-25. Trf to VPA rajesh@okicici. Ref No 415539. Not you? Call 1800176834 -ICICI",1
Swiggy: Your order #328563 has been delivered. Rate your experience: https://short.url/45057,0
Loan approved! Get ₹100000 personal loan at 12.5% interest. Call 001-807-948-9539x10785 -Yes Bank Loans,0
Vodafone Idea: Your bill of ₹829 due on 22-Dec-25. Pay now: https://short.url/35319 to avoid disconnection,0
Airtel: Your bill of ₹707 due on 5-Apr-25. Pay now: https://short.url/78311 to avoid disconnection,0
Received Rs.4473.00 from VPA rajesh@okicici UPI Ref 703337. Current balance: Rs.23912 -Axis,1
UPI AutoPay: ₹25650.00 deducted for Amazon Prime SUBSCRPTN Ref 879009. Next due 22-Apr-25 -IDFC FIRST,1
Google Alert: New login detected from Delhi on Edge Windows. Approve? Reply Y/N,0
Loan approved! Get ₹50000 personal loan at 10.9% interest. Call +1-309-715-9459x0941 -ICICI Loans,0
Jio: Your bill of ₹135 due on 8-Aug-25. Pay now: https://short.url/50445 to avoid disconnection,0
Ayaan added you on LinkedIn! View profile: https://short.url/37072,0
Loan approved! Get ₹50000 personal loan at 12.5% interest. Call 8402150863 -Kotak Loans,0
Your a/c XXXXX3964 credited INR 49730.00 by UPI REF NO 594674 on 24-Apr-25. Bal: INR 48039 -IDFC FIRST,1
Google Alert: New login detected from Delhi on Edge Windows. Approve? Reply Y/N,0
Pooja added you on Snapchat! View profile: https://short.url/43577,0
Your YouTube Premium subscription will renew on 6-Nov-25 for ₹747. Manage account: https://short.url/54341,0
Received Rs.23769.00 from VPA zomato@upi UPI Ref 983318. Current balance: Rs.9257 -ICICI,1
Amazon Great Indian Sale: Get 44% off on electronics. Shop now: https://short.url/89437,0
Money sent: ₹43537.00 to VPA salary@hdfc UPI Ref 110914. Current balance: ₹40195 -Axis,1
UPI: INR 6307.00 paid to Vivaan (UPI Ref 645027). Not you? Block txn: https://short.url/35522 -Yes Bank,1
Google Alert: New login detected from Mumbai on Edge Windows. Approve? Reply Y/N,0
Received Rs.470.00 from VPA rajesh@okicici UPI Ref 968504. Current balance: Rs.26337 -Kotak,1
Your HDFC a/c 4417 credited ₹9228.00 (UPI Ref 988390) from VPA mobile@upi. Bal: ₹34562,1
UPI: INR 42223.00 paid to Diya (UPI Ref 152646). Not you? Block txn: https://short.url/62983 -SBI,1
Alert: Acct XXX8452 debited Rs.7417.00 on 25-Oct-25 to Electricity.UPI. Call 1800909209 if unrecognized -Yes Bank,1
Your HDFC a/c 4692 credited ₹19180.00 (UPI Ref 401864) from VPA salary@hdfc. Bal: ₹10505,1
McDonald's: Your order #362841 has been delivered. Rate your experience: https://short.url/23406,0
"Dear Customer, A/C XX2676 debited by INR 31370.00 on 18-Feb-25. Trf to VPA salary@hdfc. Ref No 339512. Not you? Call 1800475165 -Yes Bank",1
Money sent: ₹21844.00 to VPA zomato@upi UPI Ref 798070. Current balance: ₹57219 -Axis,1
UPI payment of ₹49657.00 to Netflix (UPI Ref 351867) successful. Avl Bal: ₹60746 -Kotak,1
Your IDFC FIRST a/c 9333 debited ₹49568.00 on 13-Dec-25. UPI txn to VPA electricity@upi. Dispute: 1800522455,1
Myntra End of Season Sale: Get 72% off on smartphones. Shop now: https://short.url/67918,0
"Dear Customer, A/C XX5018 debited by INR 40908.00 on 4-Apr-25. Trf to VPA electricity@upi. Ref No 275794. Not you? Call 1800309258 -PNB",1
UPI AutoPay: ₹27822.00 deducted for Hotstar SUBSCRPTN Ref 481338. Next due 28-Apr-25 -Kotak,1
IRCTC: WL8 for 12834 NZM-CBE Exp has been CONFIRMED. Charting at 17:11 hrs,0
Jio: Your bill of ₹409 due on 10-Aug-25. Pay now: https://short.url/21782 to avoid disconnection,0
BSNL: Your bill of ₹661 due on 23-Mar-25. Pay now: https://short.url/29759 to avoid disconnection,0
Your Netflix subscription will renew on 13-Sep-25 for ₹734. Manage account: https://short.url/66004,0
Alert: Acct XXX1604 debited Rs.6548.00 on 3-Jan-25 to Netflix. Call 1800247450 if unrecognized -IDFC FIRST,1
Received Rs.45722.00 from VPA zomato@upi UPI Ref 283567. Current balance: Rs.89816 -SBI,1
Your Yes Bank a/c 9450 credited ₹5119.00 (UPI Ref 356442) from VPA zomato@upi. Bal: ₹95955,1
UPI payment of ₹43897.00 to PhonePe (UPI Ref 111977) successful. Avl Bal: ₹52265 -PNB,1
UPI payment of ₹4850.00 to Netflix (UPI Ref 523174) successful. Avl Bal: ₹76470 -IndusInd,1
Your YouTube Premium subscription will renew on 5-Jun-25 for ₹725. Manage account: https://short.url/53666,0
Alert: Acct XXX6836 debited Rs.47043.00 on 19-Apr-25 to AmazonPay.UPI. Call 1800112083 if unrecognized -Axis,1
Money sent: ₹48295.00 to VPA electricity@upi UPI Ref 698502. Current balance: ₹42026 -HDFC,1
Money sent: ₹19539.00 to VPA rajesh@okicici UPI Ref 618473. Current balance: ₹70358 -ICICI,1
Received Rs.42723.00 from VPA salary@hdfc UPI Ref 571386. Current balance: Rs.24560 -IDFC FIRST,1
Loan approved! Get ₹100000 personal loan at 10.9% interest. Call 858-566-2282x499 -IndusInd Loans,0
Job Alert: TCS hiring freshers! CTC 7LPA. Apply by 27-Sep-25: https://short.url/83282,0
Alert: Acct XXX2038 debited Rs.26301.00 on 15-Mar-25 to AmazonPay.UPI. Call 1800259782 if unrecognized -Kotak,1
Reyansh added you on LinkedIn! View profile: https://short.url/16019,0
Your a/c XXXXX8427 credited INR 2167.00 by UPI REF NO 205039 on 14-Oct-25. Bal: INR 51577 -SBI,1
Your IDFC FIRST a/c 6186 debited ₹10943.00 on 3-Dec-25. UPI txn to VPA electricity@upi. Dispute: 1800190477,1
Your a/c XXXXX7562 credited INR 34646.00 by UPI REF NO 512382 on 7-Aug-25. Bal: INR 76833 -IDFC FIRST,1
UPI payment of ₹42214.00 to Netflix (UPI Ref 673497) successful. Avl Bal: ₹39396 -IndusInd,1
Your Axis a/c 4462 debited ₹7861.00 on 8-Apr-25. UPI txn to VPA mobile@upi. Dispute: 1800020930,1
Your Amazon Prime subscription will renew on 14-Aug-25 for ₹198. Manage account: https://short.url/94447,0
UPI payment of ₹3941.00 to JioFiber (UPI Ref 397060) successful. Avl Bal: ₹70519 -HDFC,1
Your Netflix subscription will renew on 15-Dec-25 for ₹228. Manage account: https://short.url/84954,0
"Dear Customer, A/C XX2945 debited by INR 34787.00 on 15-Jan-25. Trf to VPA electricity@upi. Ref No 581840. Not you? Call 1800979195 -IDFC FIRST",1
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call 001-893-415-2328 -Axis Loans,0
Loan approved! Get ₹200000 personal loan at 8.75% interest. Call 601-775-0511 -SBI Loans,0
Google Alert: New login detected from Chennai on Chrome Windows. Approve? Reply Y/N,0
UPI: INR 20858.00 paid to Aadhya (UPI Ref 640390). Not you? Block txn: https://short.url/14606 -IDFC FIRST,1
Swiggy: Your order #941409 has been delivered. Rate your experience: https://short.url/57185,0
UPI AutoPay: ₹31783.00 deducted for Spotify SUBSCRPTN Ref 365375. Next due 24-Apr-25 -Axis,1
Flipkart Big Billion Days: Get 23% off on electronics. Shop now: https://short.url/47158,0
Job Alert: Amazon hiring freshers! CTC 9LPA. Apply by 21-Nov-25: https://short.url/80823,0
UPI payment of ₹4367.00 to AmazonPay.UPI (UPI Ref 109599) successful. Avl Bal: ₹72354 -Kotak,1
